Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
01,Rajshahi,0113,,011308,,12,December,2024,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,12,December,2024,2,"Badhair, UH&FWC",0,0,0,0,0,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,12,December,2024,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,12,December,2024,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,12,December,2024,5,"Pachandar, UH&FWC",0,0,0,0,0,16,4,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,12,December,2024,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,34,31,14,6,85,0,0,0,2,0,0,2,0,0,0,0,2,2,14,21,39,0
01,Rajshahi,0113,,011308,,12,December,2024,7,"Talanda, Sadar Clinic",0,0,0,0,0,35,20,19,7,81,0,0,4,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,12,December,2024,8,"Chanduria, UH&FWC",0,0,0,0,0,15,13,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
01,Rajshahi,0113,,011308,,12,December,2024,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,9,4,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
01,Rajshahi,0113,,011308,,01,January,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,01,January,2025,2,"Badhair, UH&FWC",0,0,0,0,0,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,01,January,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,01,January,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,01,January,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,01,January,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,52,21,15,8,96,0,0,0,1,0,0,1,0,0,0,0,1,1,10,15,27,0
01,Rajshahi,0113,,011308,,01,January,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,14,8,5,4,40,0,0,4,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,01,January,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,15,14,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
01,Rajshahi,0113,,011308,,01,January,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,6,3,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,2,"Badhair, UH&FWC",0,0,0,0,0,7,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,02,February,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,49,29,12,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0
01,Rajshahi,0113,,011308,,02,February,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,31,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0
01,Rajshahi,0113,,011308,,02,February,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,10,12,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
01,Rajshahi,0113,,011308,,02,February,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,2,"Badhair, UH&FWC",0,0,0,0,0,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,21,17,8,13,46,0,0,0,1,0,0,1,0,0,0,0,1,1,5,7,14,0
01,Rajshahi,0113,,011308,,03,March,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,11,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,03,March,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,8,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,03,March,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,5,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
01,Rajshahi,0113,,011308,,04,April,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,2,"Badhair, UH&FWC",0,0,0,0,0,7,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,23,16,6,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,0
01,Rajshahi,0113,,011308,,04,April,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,38,5,11,2,56,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0
01,Rajshahi,0113,,011308,,04,April,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,13,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,04,April,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,2,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,2,"Badhair, UH&FWC",0,0,0,0,0,6,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,32,20,7,3,62,0,0,0,1,0,0,1,0,0,0,0,1,1,5,6,13,0
01,Rajshahi,0113,,011308,,05,May,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,22,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,05,May,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,05,May,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,5,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,2,"Badhair, UH&FWC",0,0,0,0,0,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,28,19,5,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0
01,Rajshahi,0113,,011308,,06,June,2025,7,"Talanda, Sadar Clinic",27,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0
01,Rajshahi,0113,,011308,,06,June,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,8,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,06,June,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,2,"Badhair, UH&FWC",0,0,0,0,0,8,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,36,31,14,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0
01,Rajshahi,0113,,011308,,07,July,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0
01,Rajshahi,0113,,011308,,07,July,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,07,July,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,3,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
01,Rajshahi,0113,,011308,,08,August,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,2,"Badhair, UH&FWC",0,0,0,0,0,7,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,26,21,14,10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0
01,Rajshahi,0113,,011308,,08,August,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,32,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,08,August,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,08,August,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,2,"Badhair, UH&FWC",0,0,0,0,0,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,29,20,12,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,0
01,Rajshahi,0113,,011308,,09,September,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,30,10,11,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0
01,Rajshahi,0113,,011308,,09,September,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,09,September,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,1,"Tanore, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,2,"Badhair, UH&FWC",0,0,0,0,0,5,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,3,"Kalma, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,4,"Kamargaon, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,5,"Pachandar, UH&FWC",0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,6,"Saranjai Kaligoanj, UH&FWC",0,0,0,0,0,28,19,10,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0
01,Rajshahi,0113,,011308,,10,October,2025,7,"Talanda, Sadar Clinic",0,0,0,0,0,21,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0
01,Rajshahi,0113,,011308,,10,October,2025,8,"Chanduria, UH&FWC",0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011308,,10,October,2025,9,"Saranjai Sarkarpara, UH&FWC",0,0,0,0,0,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,1,"Godagari, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,2,"Basudebpur, Rural Dispensary(RD)",0,0,0,0,0,21,15,9,7,52,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,3,"Char Ashariadaha, UH&FWC",0,0,0,0,0,30,35,35,10,5,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,5,0
01,Rajshahi,0113,,011309,,10,October,2024,4,"Deopara, UH&FWC",0,0,0,0,0,8,0,0,24,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,12,0
01,Rajshahi,0113,,011309,,10,October,2024,5,"Godagari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,6,"Gogram, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,7,"Matikata, Sadar Clinic",0,0,0,0,0,57,18,16,7,30,0,0,2,0,0,0,0,0,0,0,0,0,0,13,8,0,0
01,Rajshahi,0113,,011309,,10,October,2024,8,"Mohanpur, UH&FWC",0,0,0,0,0,66,31,22,13,132,0,0,3,3,0,0,3,0,0,0,0,5,4,4,3,132,0
01,Rajshahi,0113,,011309,,10,October,2024,9,"Pakri, Rural Dispensary(RD)",0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,10,October,2024,10,"Rishikul, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,11,November,2024,1,"Godagari, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,11,November,2024,2,"Basudebpur, Rural Dispensary(RD)",0,0,0,0,0,24,12,6,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
01,Rajshahi,0113,,011309,,11,November,2024,3,"Char Ashariadaha, UH&FWC",0,0,0,0,0,25,20,20,5,6,0,0,0,0,0,0,0,0,0,0,0,5,3,2,4,6,0
01,Rajshahi,0113,,011309,,11,November,2024,4,"Deopara, UH&FWC",0,0,0,0,0,6,14,10,10,34,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2,34,0
01,Rajshahi,0113,,011309,,11,November,2024,5,"Godagari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,11,November,2024,6,"Gogram, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,11,November,2024,7,"Matikata, Sadar Clinic",0,0,0,0,0,57,28,17,7,40,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,40,0
01,Rajshahi,0113,,011309,,11,November,2024,8,"Mohanpur, UH&FWC",18,4,3,1,1,63,28,24,11,126,1,0,1,4,0,0,4,0,0,0,0,9,6,4,2,126,0
01,Rajshahi,0113,,011309,,11,November,2024,9,"Pakri, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,11,November,2024,10,"Rishikul, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,12,December,2024,1,"Godagari, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,12,December,2024,2,"Basudebpur, Rural Dispensary(RD)",0,0,0,0,0,33,20,4,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
01,Rajshahi,0113,,011309,,12,December,2024,3,"Char Ashariadaha, UH&FWC",0,0,0,0,0,15,20,15,2,5,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0
01,Rajshahi,0113,,011309,,12,December,2024,4,"Deopara, UH&FWC",0,0,0,0,0,6,16,10,6,38,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,38,0
01,Rajshahi,0113,,011309,,12,December,2024,5,"Godagari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,12,December,2024,6,"Gogram, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,12,December,2024,7,"Matikata, Sadar Clinic",0,0,0,0,0,13,18,4,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0
01,Rajshahi,0113,,011309,,12,December,2024,8,"Mohanpur, UH&FWC",0,0,0,0,0,39,37,19,6,101,0,0,4,4,0,0,4,0,0,0,0,8,4,2,1,101,0
01,Rajshahi,0113,,011309,,12,December,2024,9,"Pakri, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,12,December,2024,10,"Rishikul, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,01,January,2025,1,"Godagari, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,01,January,2025,2,"Basudebpur, Rural Dispensary(RD)",0,0,0,0,0,19,8,8,5,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0
01,Rajshahi,0113,,011309,,01,January,2025,3,"Char Ashariadaha, UH&FWC",0,0,0,0,0,25,30,25,5,5,0,0,1,0,0,0,0,0,0,0,0,5,3,2,3,0,0
01,Rajshahi,0113,,011309,,01,January,2025,4,"Deopara, UH&FWC",0,0,0,0,0,15,14,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
01,Rajshahi,0113,,011309,,01,January,2025,5,"Godagari, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,01,January,2025,6,"Gogram, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,01,January,2025,7,"Matikata, Sadar Clinic",0,0,0,0,0,18,7,5,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
01,Rajshahi,0113,,011309,,01,January,2025,8,"Mohanpur, UH&FWC",3,2,8,3,1,53,31,24,8,116,0,0,0,5,0,0,5,0,0,0,1,8,8,2,1,116,0
01,Rajshahi,0113,,011309,,01,January,2025,9,"Pakri, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,01,January,2025,10,"Rishikul, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Rajshahi,0113,,011309,,02,February,2025,1,"Godagari, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
