Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,No. of neonatal start KMC,No. of neonatal start KMC hospital delivery,No. of child discharge,No. of child discharge on request,No. of child discontinue KMC services,No. of child reffered for complication,No. of death received KMC services,No. of neonatal KMC followup,BCG (after birth),1/Child age 6 weeks,2/Child age 10 weeks,3/Child age 14 weeks,1/Child age 6 weeks (PCV),2/Child age 10 weeks (PCV),3/Child age 14 weeks (PCV),1/Child age 6 weeks (BOPV),2/Child age 10 weeks (BOPV),3/Child age 14 weeks (BOPV),1/Child age 6 weeks (IPV),2/Child age 14 weeks (IPV),1/Child age 9 months,2/Child age 15 months,Live Birth,Low birth weight Newborn (weight <2500gm),Low birth weight Newborn (weight <2000gm),Low birth weight Newborn (Before 37 weeks),Fresh,Macerated,Total still birth,Neo-Death Maternal,Maternal Death,Male,Female,Child Male (0-1)year,Child Female (0-5)year,Others,Total,Female (Outdoor),Child (0-1) year,Child (0-5) year,Total (Outdoor),No. of Facility Health Education,No. of School Health Education by SACMO
01,Rajshahi,0114,,011407,,11,November,2024,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,12,December,2024,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220,23,56,12,316,0,0,0,,5,0
01,Rajshahi,0114,,011407,,12,December,2024,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,270,50,97,0,437,0,0,0,,0,0
01,Rajshahi,0114,,011407,,12,December,2024,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,3,0,20,0,0,0,,0,0
01,Rajshahi,0114,,011407,,12,December,2024,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,5,0,30,0,0,0,,0,0
01,Rajshahi,0114,,011407,,12,December,2024,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,302,34,130,0,483,0,0,0,,4,0
01,Rajshahi,0114,,011407,,12,December,2024,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,180,18,54,3,275,0,0,0,,0,0
01,Rajshahi,0114,,011407,,12,December,2024,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,01,January,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,215,25,53,8,306,0,0,0,,5,0
01,Rajshahi,0114,,011407,,01,January,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,260,44,89,0,408,0,0,0,,0,0
01,Rajshahi,0114,,011407,,01,January,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,16,0,0,0,,0,0
01,Rajshahi,0114,,011407,,01,January,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,20,0,41,0,0,0,,0,0
01,Rajshahi,0114,,011407,,01,January,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,330,36,145,0,530,0,0,0,,4,0
01,Rajshahi,0114,,011407,,01,January,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,249,18,55,1,361,0,0,0,,0,0
01,Rajshahi,0114,,011407,,01,January,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,02,February,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,145,17,32,8,205,0,0,0,,5,0
01,Rajshahi,0114,,011407,,02,February,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,15,54,0,149,0,0,0,,0,0
01,Rajshahi,0114,,011407,,02,February,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,10,0,0,0,,0,0
01,Rajshahi,0114,,011407,,02,February,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,1,0,21,0,0,0,,4,0
01,Rajshahi,0114,,011407,,02,February,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,3,0,22,0,0,0,,4,0
01,Rajshahi,0114,,011407,,02,February,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,3,6,0,36,0,0,0,,0,0
01,Rajshahi,0114,,011407,,02,February,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,03,March,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,19,15,0,107,0,0,0,,5,0
01,Rajshahi,0114,,011407,,03,March,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,9,6,0,32,0,0,0,,0,0
01,Rajshahi,0114,,011407,,03,March,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,12,0,0,0,,0,0
01,Rajshahi,0114,,011407,,03,March,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,8,0,28,0,0,0,,3,0
01,Rajshahi,0114,,011407,,03,March,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,117,20,57,0,229,0,0,0,,0,0
01,Rajshahi,0114,,011407,,03,March,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,5,0,26,0,0,0,,4,0
01,Rajshahi,0114,,011407,,03,March,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,04,April,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,17,27,2,129,0,0,0,,5,0
01,Rajshahi,0114,,011407,,04,April,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,10,20,0,48,0,0,0,,0,0
01,Rajshahi,0114,,011407,,04,April,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,7,0,20,0,0,0,,0,0
01,Rajshahi,0114,,011407,,04,April,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,4,0,31,0,0,0,,4,0
01,Rajshahi,0114,,011407,,04,April,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,10,0,0,0,,0,0
01,Rajshahi,0114,,011407,,04,April,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6,0,0,0,,4,0
01,Rajshahi,0114,,011407,,04,April,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,05,May,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,18,33,2,123,0,0,0,,5,0
01,Rajshahi,0114,,011407,,05,May,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,7,0,22,0,0,0,,0,0
01,Rajshahi,0114,,011407,,05,May,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2,17,0,0,0,,0,0
01,Rajshahi,0114,,011407,,05,May,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,12,0,0,0,,4,0
01,Rajshahi,0114,,011407,,05,May,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,,0,0
01,Rajshahi,0114,,011407,,05,May,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,,4,0
01,Rajshahi,0114,,011407,,05,May,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,06,June,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,18,47,2,169,0,0,0,,5,0
01,Rajshahi,0114,,011407,,06,June,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,5,0,22,0,0,0,,0,0
01,Rajshahi,0114,,011407,,06,June,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,7,1,48,0,0,0,,0,0
01,Rajshahi,0114,,011407,,06,June,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,06,June,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,0,0,24,0,0,0,,0,0
01,Rajshahi,0114,,011407,,06,June,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,,4,0
01,Rajshahi,0114,,011407,,06,June,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,07,July,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,07,July,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,5,0,0,0,,0,0
01,Rajshahi,0114,,011407,,07,July,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0
01,Rajshahi,0114,,011407,,07,July,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,9,0,0,0,,4,0
01,Rajshahi,0114,,011407,,07,July,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,15,20,0,75,0,0,0,,4,0
01,Rajshahi,0114,,011407,,07,July,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,07,July,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,08,August,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,08,August,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,08,August,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,10,0,0,0,,0,0
01,Rajshahi,0114,,011407,,08,August,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,08,August,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,30,25,0,90,0,0,0,,4,0
01,Rajshahi,0114,,011407,,08,August,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,08,August,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,09,September,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,09,September,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,5,0,21,0,0,0,,0,0
01,Rajshahi,0114,,011407,,09,September,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,9,0,0,0,,0,0
01,Rajshahi,0114,,011407,,09,September,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,09,September,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,09,September,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,09,September,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,10,October,2025,1,"Bipra Belgharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,10,October,2025,2,"Brahmapur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,10,October,2025,3,"Naldanga Pourushova, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
01,Rajshahi,0114,,011407,,10,October,2025,4,"Khajuria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,,4,0
01,Rajshahi,0114,,011407,,10,October,2025,5,"Madhnagar, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,20,15,0,85,0,0,0,,0,0
01,Rajshahi,0114,,011407,,10,October,2025,6,"Piprul, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0
01,Rajshahi,0114,,011407,,10,October,2025,7,"Madhnagar, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
02,Khulna,0202,,020201,,10,October,2024,1,"Amdaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,352,42,73,2,574,0,0,0,,4,4
02,Khulna,0202,,020201,,10,October,2024,2,"Amjhupi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,241,17,100,0,424,0,0,0,,0,0
02,Khulna,0202,,020201,,10,October,2024,3,"Buripota, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33,644,30,206,23,936,2,2,0,,4,4
02,Khulna,0202,,020201,,10,October,2024,4,"Kutubpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,328,39,140,3,607,0,0,0,,0,0
02,Khulna,0202,,020201,,10,October,2024,5,"Pirojpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,320,33,155,0,534,0,0,0,,0,0
02,Khulna,0202,,020201,,10,October,2024,6,"Meherpur, MCWC",0,0,0,0,0,0,0,0,16,10,3,8,10,3,8,10,3,8,0,8,14,11,24,4,1,1,0,1,1,0,0,87,539,58,88,35,807,25,0,0,,4,0
02,Khulna,0202,,020201,,11,November,2024,1,"Amdaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,279,70,141,0,545,0,0,0,,4,4
02,Khulna,0202,,020201,,11,November,2024,2,"Amjhupi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,279,70,141,0,545,0,0,0,,4,4
02,Khulna,0202,,020201,,11,November,2024,3,"Buripota, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,477,91,144,9,758,1,1,0,,4,3
02,Khulna,0202,,020201,,11,November,2024,4,"Kutubpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,545,50,121,3,785,0,0,0,,4,0
02,Khulna,0202,,020201,,11,November,2024,5,"Pirojpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,371,53,192,0,643,0,0,0,,0,0
02,Khulna,0202,,020201,,11,November,2024,6,"Meherpur, MCWC",0,0,0,0,0,0,0,0,18,13,12,11,13,12,11,23,12,11,0,11,13,10,27,2,2,0,0,0,0,0,0,49,433,82,69,15,648,27,0,0,,0,0
02,Khulna,0202,,020201,,12,December,2024,1,"Amdaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,236,70,150,2,538,0,0,0,,4,4
02,Khulna,0202,,020201,,12,December,2024,2,"Amjhupi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,130,16,73,0,242,0,0,0,,0,0
02,Khulna,0202,,020201,,12,December,2024,3,"Buripota, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,296,33,112,16,472,0,0,0,,4,0
02,Khulna,0202,,020201,,12,December,2024,4,"Kutubpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,360,29,93,3,547,0,0,0,,4,0
02,Khulna,0202,,020201,,12,December,2024,5,"Pirojpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,316,35,112,0,482,0,0,0,,0,0
02,Khulna,0202,,020201,,12,December,2024,6,"Meherpur, MCWC",0,0,0,0,0,0,0,0,28,25,16,11,25,16,11,25,16,11,0,11,12,11,19,0,1,1,0,0,0,0,0,70,619,72,103,19,883,19,0,0,,4,0
02,Khulna,0202,,020201,,01,January,2025,1,"Amdaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,222,32,69,1,412,0,0,0,,4,4
02,Khulna,0202,,020201,,01,January,2025,2,"Amjhupi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,222,15,84,0,347,0,0,0,,0,0
02,Khulna,0202,,020201,,01,January,2025,3,"Buripota, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,523,34,113,15,695,0,0,0,,4,2
02,Khulna,0202,,020201,,01,January,2025,4,"Kutubpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,508,40,127,2,757,0,0,0,,0,0
02,Khulna,0202,,020201,,01,January,2025,5,"Pirojpur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,412,30,93,0,581,0,0,0,,0,0
02,Khulna,0202,,020201,,01,January,2025,6,"Meherpur, MCWC",0,0,0,0,0,0,0,0,13,14,7,6,14,7,6,14,7,6,0,6,4,7,29,5,0,0,0,0,0,0,0,63,481,20,101,3,668,30,0,0,,4,0
02,Khulna,0202,,020201,,02,February,2025,1,"Amdaha, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,217,18,42,0,365,0,0,0,,4,4
02,Khulna,0202,,020201,,02,February,2025,2,"Amjhupi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,5,10,0,46,0,0,0,,0,0
