Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,1st Dose,2nd Dose,3rd Dose,4th Dose,5th Dose,1st Visit,2nd Visit,3rd Visit,4th Visit,Counseling on Post partum FP method,No. of mother Suffering from APH,Inj.antenatal costeroides in(24-34 weeks),No.of Pregnant mother Receive Misoprostol,Normal,C-Section,Others (Forcep/Vacuum/Breech),No. of delivery followed (AMTSL),No. of mother uses Partograph,No. of mother Suffering from IPH,No. of services post abortion care,No. of pre-eclampsia patient,1st Visit (PNC),2nd Visit (PNC),3rd Visit (PNC),4th Visit (PNC),No. of mother counseled on FP method after Postpartum,No. of mother suffering from PPH after Delivery
04,Dhaka,0412,Tangail,041201,Mirzapur,9,"Gorai, UH&FWC",0,0,0,0,0,367,307,93,49,806,0,0,1,7,0,0,7,0,0,0,0,7,6,62,121,468,0
04,Dhaka,0412,Tangail,041201,Mirzapur,10,"Jamurki, UH&FWC",0,0,0,0,0,400,219,130,158,449,0,0,10,10,0,0,10,0,0,1,0,10,5,24,130,205,0
04,Dhaka,0412,Tangail,041201,Mirzapur,11,"Mahera, UH&FWC",0,0,0,0,5,175,84,47,28,323,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,29,0
04,Dhaka,0412,Tangail,041201,Mirzapur,12,"Mirzapur, UH&FWC",0,0,0,0,0,481,264,248,239,1144,0,0,5,31,0,0,31,3,0,0,0,31,60,88,146,1154,0
04,Dhaka,0412,Tangail,041201,Mirzapur,13,"Tarafpur, UH&FWC",0,0,0,0,0,276,92,54,38,460,0,0,0,5,0,0,5,0,0,0,0,5,9,21,71,96,0
04,Dhaka,0412,Tangail,041201,Mirzapur,14,"Uarsi, UH&FWC",0,0,0,0,0,557,250,135,76,996,0,0,2,2,0,0,2,0,0,0,0,2,47,63,70,172,0
04,Dhaka,0412,Tangail,041202,Nagarpur,1,"Nagarpur, MCH-FP Unit",0,0,0,0,0,360,227,115,88,791,0,0,22,10,0,0,10,0,0,0,0,10,0,12,144,493,218
04,Dhaka,0412,Tangail,041202,Nagarpur,2,"Bhadra, UH&FWC",0,0,0,0,0,569,349,188,115,1221,0,0,45,51,0,0,51,0,0,0,1,51,0,10,5,49,0
04,Dhaka,0412,Tangail,041202,Nagarpur,3,"Bhara, Rural Dispensary(RD)",0,0,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041202,Nagarpur,4,"Dhubaria, Rural Dispensary(RD)",0,0,0,0,0,39,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041202,Nagarpur,5,"Duptiair, UH&FWC",0,0,0,0,0,71,23,31,6,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0
04,Dhaka,0412,Tangail,041202,Nagarpur,6,"Gayhata, Rural Dispensary(RD)",0,0,0,0,0,751,1059,601,542,2595,49,0,6,34,0,0,34,34,5,27,0,34,67,143,184,2595,5
04,Dhaka,0412,Tangail,041202,Nagarpur,7,"Madunagar, UH&FWC",0,0,0,0,0,392,288,199,112,990,0,0,0,2,0,0,2,0,0,0,0,2,2,2,37,12,3
04,Dhaka,0412,Tangail,041202,Nagarpur,8,"Mokhna, Rural Dispensary(RD)",0,0,0,0,0,342,312,112,85,86,0,0,78,1,0,0,1,0,0,0,0,1,1,1,30,49,11
04,Dhaka,0412,Tangail,041202,Nagarpur,9,"Nagarpur, Sadar Clinic",0,0,0,0,0,46,22,11,11,90,0,0,40,1,0,0,1,0,0,0,0,1,0,0,1,90,0
04,Dhaka,0412,Tangail,041202,Nagarpur,10,"Pakutia, UH&FWC",0,0,0,0,0,226,126,116,147,229,0,0,40,0,0,0,0,0,0,0,0,11,65,58,89,79,6
04,Dhaka,0412,Tangail,041202,Nagarpur,11,"Salimabad, UH&FWC",0,0,0,0,0,36,54,42,37,29,0,0,0,0,0,0,0,0,0,0,1,3,15,26,23,8,0
04,Dhaka,0412,Tangail,041202,Nagarpur,12,"Shabatpur, UH&FWC",0,0,0,0,0,533,381,205,84,267,0,0,36,2,0,0,2,0,0,0,0,2,0,48,123,19,0
04,Dhaka,0412,Tangail,041203,Bhuapur,1,"Bhuapur, Sadar Clinic",0,0,0,0,0,250,125,102,105,483,0,0,2,0,0,0,0,0,0,0,0,0,0,6,89,0,0
04,Dhaka,0412,Tangail,041203,Bhuapur,2,"Arjuna, UH&FWC",0,0,0,0,0,61,46,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041203,Bhuapur,3,"Falda Bajar, UH&FWC",0,0,0,0,0,143,133,122,167,433,0,0,2,18,0,0,18,18,0,10,0,18,18,153,193,464,0
04,Dhaka,0412,Tangail,041203,Bhuapur,4,"Falda Dhobolia, UH&FWC",0,0,0,0,0,236,219,155,199,799,0,0,1,17,0,0,17,17,0,13,0,17,57,80,76,704,0
04,Dhaka,0412,Tangail,041203,Bhuapur,5,"Gabsara, UH&FWC",0,0,0,0,0,78,82,79,56,131,0,0,0,0,0,0,0,0,0,0,0,1,3,60,78,22,0
04,Dhaka,0412,Tangail,041203,Bhuapur,6,"Gobindasi, UH&FWC",0,0,0,0,0,401,228,155,112,314,0,0,1,74,0,0,74,66,4,0,0,74,36,74,147,114,1
04,Dhaka,0412,Tangail,041203,Bhuapur,7,"Nikrail, UH&FWC",0,0,0,0,0,270,169,155,176,462,0,0,0,10,0,0,10,10,0,0,0,10,62,75,81,38,0
04,Dhaka,0412,Tangail,041203,Bhuapur,8,"Alowa, Rural Dispensary(RD)",0,0,0,0,0,208,302,313,130,244,0,0,0,0,0,0,0,0,0,0,0,0,76,100,125,105,0
04,Dhaka,0412,Tangail,041204,Ghatail,1,"Ghatail, MCH-FP Unit",0,0,0,0,0,172,266,86,36,260,0,0,4,11,0,0,11,7,0,0,0,11,0,21,52,73,13
04,Dhaka,0412,Tangail,041204,Ghatail,2,"Anehola, UH&FWC",0,0,0,0,0,253,56,24,10,348,0,0,4,1,0,0,1,0,0,0,0,1,1,1,0,44,0
04,Dhaka,0412,Tangail,041204,Ghatail,3,"Deopara, UH&FWC",0,0,0,0,0,315,339,263,64,482,0,0,1,14,0,0,14,0,0,0,0,14,47,257,354,301,0
04,Dhaka,0412,Tangail,041204,Ghatail,4,"Deulabari, UH&FWC",0,0,0,0,0,220,217,185,143,528,0,0,19,0,0,0,0,0,0,2,0,3,10,34,42,77,0
04,Dhaka,0412,Tangail,041204,Ghatail,5,"Dhalapara, UH&FWC",0,0,0,0,0,292,24,17,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041204,Ghatail,6,"Digalkandi, UH&FWC",0,0,0,0,0,250,194,122,141,405,0,0,8,23,0,0,23,15,1,3,0,24,30,14,27,27,0
04,Dhaka,0412,Tangail,041204,Ghatail,7,"Digar, UH&FWC",0,0,0,0,0,408,91,58,45,593,0,0,1,5,0,0,5,4,0,0,0,5,11,64,143,229,0
04,Dhaka,0412,Tangail,041204,Ghatail,8,"Ghatail, Sadar Clinic",0,0,0,0,0,209,289,133,59,417,0,0,10,13,0,0,13,9,0,1,1,13,6,24,42,68,0
04,Dhaka,0412,Tangail,041204,Ghatail,9,"Jamuria, UH&FWC",0,0,0,0,0,317,244,180,100,785,0,0,3,11,0,0,11,2,0,0,0,11,18,55,99,168,0
04,Dhaka,0412,Tangail,041204,Ghatail,10,"Lakher para, UH&FWC",0,0,0,0,0,61,60,51,33,129,0,0,5,4,0,0,4,0,0,0,0,4,0,0,0,0,0
04,Dhaka,0412,Tangail,041204,Ghatail,11,"Rasulpur, UH&FWC",0,0,0,0,0,157,26,12,8,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
04,Dhaka,0412,Tangail,041204,Ghatail,12,"Sandhanpur, UH&FWC",0,0,0,0,0,221,134,119,109,136,0,0,4,3,0,0,3,2,0,0,0,3,0,0,0,0,0
04,Dhaka,0412,Tangail,041205,Basail,1,"Basail, Sadar Clinic",0,0,0,0,0,128,105,73,71,349,21,0,27,0,0,0,0,0,0,4,0,58,55,37,44,161,0
04,Dhaka,0412,Tangail,041205,Basail,2,"Fulki, Rural Dispensary(RD)",0,0,0,0,0,329,274,212,44,860,0,0,9,0,0,0,0,0,0,0,0,0,6,125,199,330,0
04,Dhaka,0412,Tangail,041205,Basail,3,"Habla, UH&FWC",0,0,0,0,0,368,235,158,112,888,0,0,25,12,0,0,12,12,0,0,0,12,27,184,259,482,0
04,Dhaka,0412,Tangail,041205,Basail,4,"Kanchanpur, UH&FWC",0,0,0,0,0,238,205,156,136,850,0,0,4,8,0,0,8,8,0,0,3,9,46,50,42,72,0
04,Dhaka,0412,Tangail,041205,Basail,5,"Kaoaljani, UH&FWC",0,0,0,0,0,41,32,24,20,8,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0
04,Dhaka,0412,Tangail,041205,Basail,6,"Kashil, UH&FWC",0,0,0,0,0,352,195,121,92,762,0,0,17,24,0,0,24,15,0,0,0,24,69,127,147,366,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,1,"Baghil, UH&FWC",0,0,0,0,0,170,198,195,261,238,0,0,0,18,0,0,18,18,0,0,0,18,18,110,124,238,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,2,"Dainya, UH&FWC",0,0,0,0,0,175,113,73,45,239,0,0,8,0,0,0,0,0,0,0,0,0,0,43,67,217,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,3,"Gala, UH&FWC",0,0,0,0,0,345,211,134,83,162,0,0,1,7,0,0,7,6,0,0,0,7,13,13,180,63,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,4,"Gharinda, UH&FWC",0,0,0,0,0,533,192,138,211,1064,0,0,40,61,0,0,61,0,0,0,0,61,0,196,241,498,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,5,"Hugra, Rural Dispensary(RD)",0,0,0,0,0,364,287,267,215,442,0,0,4,41,0,0,41,41,0,19,0,41,54,169,215,424,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,6,"Kakua, Rural Dispensary(RD)",0,0,0,0,0,68,56,65,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,22,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,7,"Korotia, Rural Dispensary(RD)",0,0,0,0,0,421,122,81,58,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,171,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,8,"Katuli, UH&FWC",0,0,0,0,0,133,45,19,8,195,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,9,"Mogra, Rural Dispensary(RD)",0,0,0,0,0,104,81,49,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,10,"Porabari, UH&FWC",0,0,0,0,0,301,127,80,55,563,0,0,1,13,0,0,13,13,0,0,0,13,0,8,46,63,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,11,"Silimpur, UH&FWC",0,0,0,0,0,109,147,126,80,72,0,0,7,12,0,0,12,12,0,0,0,12,1,23,42,74,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,12,"Digolia, Others",0,0,0,0,0,78,92,70,44,284,0,0,0,0,0,0,0,0,0,0,0,3,7,49,46,40,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,13,"Central, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,14,"santosh, UH&FWC",0,0,0,0,0,166,90,44,18,107,0,0,0,0,0,0,0,0,0,0,0,2,15,43,96,64,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,15,"Betka, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,16,"Kazipur, Others",12,4,2,1,19,102,78,46,21,247,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,0
04,Dhaka,0412,Tangail,041206,Tangail Sadar,17,"Tangail, MCWC",0,0,0,0,0,2327,469,444,338,3362,1,0,86,533,24,0,533,209,0,0,0,557,315,415,157,554,1
04,Dhaka,0412,Tangail,041207,Kalihati,1,"Kalihati, MCH-FP Unit",0,0,0,0,0,343,155,92,81,54,0,0,0,10,0,0,10,0,0,0,0,10,10,10,9,14,0
04,Dhaka,0412,Tangail,041207,Kalihati,2,"Balla, UH&FWC",0,0,0,0,0,376,221,146,73,774,0,0,5,19,0,0,19,0,0,0,0,19,20,18,62,100,0
04,Dhaka,0412,Tangail,041207,Kalihati,3,"Bangra, UH&FWC",0,0,0,0,0,343,160,136,86,660,0,0,6,25,0,0,25,5,0,0,0,25,25,58,93,156,0
04,Dhaka,0412,Tangail,041207,Kalihati,4,"Birbasinda, UH&FWC",0,0,0,0,0,370,285,238,183,164,0,3,0,21,0,0,21,1,0,0,0,21,21,28,48,136,0
04,Dhaka,0412,Tangail,041207,Kalihati,5,"Durgapur, UH&FWC",0,0,0,0,0,200,80,52,55,268,0,0,1,0,0,0,0,0,0,0,0,0,4,31,33,47,0
04,Dhaka,0412,Tangail,041207,Kalihati,6,"Elenga, UH&FWC",0,0,0,0,0,541,419,306,204,1301,12,0,0,15,0,0,15,9,0,1,0,15,22,129,250,350,8
04,Dhaka,0412,Tangail,041207,Kalihati,7,"Kalihati, Sadar Clinic",0,0,0,0,0,367,169,103,89,64,0,0,0,11,0,0,11,3,0,0,0,11,11,12,11,8,0
04,Dhaka,0412,Tangail,041207,Kalihati,8,"Kok Dahara, UH&FWC",0,0,0,0,0,219,102,66,66,312,0,0,4,14,0,0,14,0,0,0,0,14,14,18,12,31,7
04,Dhaka,0412,Tangail,041207,Kalihati,9,"Nagbari, UH&FWC",0,0,0,0,0,287,150,85,40,75,13,0,0,20,0,0,20,0,0,0,0,20,19,16,15,34,0
04,Dhaka,0412,Tangail,041207,Kalihati,10,"Narandia, UH&FWC",0,0,0,0,0,504,194,132,54,138,0,0,0,17,0,0,17,4,0,0,0,17,55,45,34,74,27
04,Dhaka,0412,Tangail,041207,Kalihati,11,"Paikara, UH&FWC",0,0,0,0,0,163,124,95,80,88,0,0,2,26,0,0,26,9,0,0,0,32,45,98,73,95,0
04,Dhaka,0412,Tangail,041207,Kalihati,12,"Sahadebpur, UH&FWC",0,0,0,0,0,252,88,62,34,436,0,0,1,14,0,0,14,0,0,0,0,14,14,36,53,91,0
04,Dhaka,0412,Tangail,041207,Kalihati,13,"Salla, Rural Dispensary(RD)",0,0,0,0,0,93,50,29,17,21,0,0,4,0,0,0,0,0,0,0,0,2,18,25,15,20,0
04,Dhaka,0412,Tangail,041208,Modhupur,1,"Alokdia, UH&FWC",0,0,0,0,0,496,348,277,229,1078,0,0,13,0,0,0,0,0,0,0,0,0,15,68,166,43,0
04,Dhaka,0412,Tangail,041208,Modhupur,2,"Arankhola, UH&FWC",0,0,0,0,0,418,149,138,95,70,0,0,15,18,0,0,18,0,0,0,0,18,0,124,117,57,0
04,Dhaka,0412,Tangail,041208,Modhupur,3,"Ausnara, UH&FWC",0,0,0,0,0,354,88,36,16,40,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
04,Dhaka,0412,Tangail,041208,Modhupur,4,"Golabari, UH&FWC",0,0,0,0,0,123,148,118,98,320,0,0,0,0,0,0,0,0,0,0,0,64,110,127,56,92,0
04,Dhaka,0412,Tangail,041208,Modhupur,5,"Mirzabari, UH&FWC",0,0,0,0,0,536,168,99,75,801,0,0,31,0,0,0,0,0,0,0,0,1,8,28,140,0,0
04,Dhaka,0412,Tangail,041208,Modhupur,6,"Solakuri, UH&FWC",0,0,0,0,0,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,1,"Gopalpur, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,2,"Alamnagar, UH&FWC",0,0,0,0,0,30,11,13,8,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,3,"Dhopakandi, UH&FWC",0,0,0,0,0,263,109,60,42,495,0,0,0,0,0,0,0,0,0,0,0,0,0,30,183,211,0
04,Dhaka,0412,Tangail,041209,Gopalpur,4,"Hadira, UH&FWC",0,0,0,0,0,37,27,23,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,5,"Hemnagar, Naruci, UH&FWC",0,0,0,0,0,33,25,18,20,92,0,0,12,0,0,0,0,0,0,0,0,0,0,8,15,81,0
04,Dhaka,0412,Tangail,041209,Gopalpur,6,"Jhaoail, UH&FWC",0,0,0,0,0,23,90,41,7,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,7,"Mirzapur, UH&FWC",0,0,0,0,0,105,50,39,19,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
04,Dhaka,0412,Tangail,041209,Gopalpur,8,"Nagda simla, UH&FWC",0,0,0,0,0,34,12,24,16,29,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041209,Gopalpur,9,"Sadar Gapalpur, Sadar Clinic",0,0,0,0,0,667,106,36,10,486,0,67,0,0,0,0,0,0,0,0,0,0,0,0,64,36,0
04,Dhaka,0412,Tangail,041209,Gopalpur,10,"Hemnagar, Banglabazar, UH&FWC",0,0,0,0,0,199,73,31,23,326,0,0,0,1,0,0,1,1,0,0,0,1,1,1,7,0,0
04,Dhaka,0412,Tangail,041210,Shakhipur,1,"Baheratail, UH&FWC",0,0,0,0,0,236,394,570,337,1317,0,0,2,0,0,0,0,0,0,0,0,0,4,72,142,234,22
04,Dhaka,0412,Tangail,041210,Shakhipur,2,"Gazaria, Sadar Clinic",0,0,0,0,0,171,114,73,68,384,0,0,1,0,0,0,0,0,0,0,0,0,0,31,29,196,0
04,Dhaka,0412,Tangail,041210,Shakhipur,3,"Hatibandha, UH&FWC",0,0,0,0,0,247,381,158,97,883,0,0,21,8,0,0,8,2,0,0,0,8,8,78,166,231,1
04,Dhaka,0412,Tangail,041210,Shakhipur,4,"Jadabpur, UH&FWC",0,0,0,0,0,177,115,49,59,221,0,0,2,0,0,0,0,0,0,0,0,3,15,61,50,129,28
04,Dhaka,0412,Tangail,041210,Shakhipur,5,"Kakrajan, Rural Dispensary(RD)",0,0,0,0,0,591,143,10,0,440,0,0,6,0,0,0,0,0,0,0,0,0,0,21,123,103,0
04,Dhaka,0412,Tangail,041210,Shakhipur,6,"Kalia, UH&FWC",0,0,0,0,0,308,185,99,64,656,0,0,20,6,0,0,6,0,0,0,0,6,7,50,168,578,0
04,Dhaka,0412,Tangail,041211,Delduar,1,"Atia, UH&FWC",0,0,0,0,0,116,74,53,38,166,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,41,0
04,Dhaka,0412,Tangail,041211,Delduar,2,"Delduar, Sadar Clinic",0,0,0,0,0,98,87,51,26,53,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0412,Tangail,041211,Delduar,3,"Deoli, UH&FWC",47,44,35,28,21,248,176,124,54,603,0,0,12,37,0,0,37,0,0,2,0,37,25,24,64,149,0
04,Dhaka,0412,Tangail,041211,Delduar,4,"Dubail, UH&FWC",0,0,0,0,0,98,105,87,74,364,0,0,17,23,0,0,23,23,0,0,0,23,21,77,110,162,0
04,Dhaka,0412,Tangail,041211,Delduar,5,"Elasin, UH&FWC",0,0,0,0,0,224,295,257,288,534,0,0,9,43,0,0,43,33,0,28,0,43,43,145,199,365,0
04,Dhaka,0412,Tangail,041211,Delduar,6,"Fazilhati, UH&FWC",7,3,7,4,7,86,46,30,11,86,0,0,15,0,0,0,0,0,0,0,0,0,0,2,1,0,0
04,Dhaka,0412,Tangail,041211,Delduar,7,"Lauhati, Rural Dispensary(RD)",0,0,0,0,0,117,125,60,37,324,0,0,12,16,0,0,16,16,0,0,0,16,16,16,32,73,1
04,Dhaka,0412,Tangail,041211,Delduar,8,"Pathrail, UH&FWC",119,104,100,86,82,377,342,243,384,1292,0,0,11,49,0,0,49,49,0,33,4,49,48,38,16,183,0
04,Dhaka,0412,Tangail,041212,Dhanbari,1,"Birtara, UH&FWC",0,0,0,0,45,499,514,458,482,951,0,0,2,29,0,0,29,12,0,0,0,29,31,287,423,640,0
04,Dhaka,0412,Tangail,041212,Dhanbari,2,"Dhanbari, Rural Dispensary(RD)",0,0,0,0,0,479,376,267,186,925,24,0,2,48,0,0,48,0,10,29,1,54,64,200,346,547,5
04,Dhaka,0412,Tangail,041212,Dhanbari,3,"Dhopakhali, UH&FWC",0,0,0,0,0,166,91,68,36,243,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,25,7
04,Dhaka,0412,Tangail,041212,Dhanbari,4,"Musuddi, UH&FWC",0,0,0,0,0,173,142,79,46,55,1,0,0,0,0,0,0,0,0,6,0,0,0,128,104,4,1
04,Dhaka,0412,Tangail,041212,Dhanbari,5,"Paiska, UH&FWC",0,0,0,0,0,341,187,145,75,615,0,0,6,17,0,0,17,0,0,0,0,17,2,120,223,332,0
04,Dhaka,0412,Tangail,041212,Dhanbari,6,"Dhanbari, UHC, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,1,"Katiadi, Others",0,0,0,0,0,107,51,30,18,128,0,0,3,0,0,0,0,0,0,0,0,0,3,4,21,30,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,2,"Achmita, UH&FWC",10,5,8,15,24,209,128,74,88,189,0,0,15,215,0,0,215,61,0,1,0,215,216,137,84,195,2
04,Dhaka,0416,Kishoreganj,041601,Katiadi,3,"Banagram, Rural Dispensary(RD)",0,0,0,0,0,134,168,116,81,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,27,5,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,4,"Chandpur, UH&FWC",7,12,11,4,8,187,113,98,81,620,0,0,0,0,0,0,0,0,0,2,0,0,0,0,62,520,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,5,"Jalalpur, UH&FWC",0,0,0,0,0,140,64,36,57,243,0,0,0,0,0,0,0,0,0,0,0,0,3,18,32,38,14
04,Dhaka,0416,Kishoreganj,041601,Katiadi,6,"Kargaon, Rural Dispensary(RD)",13,13,13,13,13,205,130,76,46,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,7,"Katiadi, Sadar Clinic",0,0,0,0,0,325,153,122,145,745,3,0,54,11,0,0,11,8,1,8,0,11,11,37,54,64,7
04,Dhaka,0416,Kishoreganj,041601,Katiadi,8,"Lohajuri, UH&FWC",0,0,0,0,15,68,25,27,40,148,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,31,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,9,"Masua, Rural Dispensary(RD)",0,0,0,0,0,277,69,27,22,364,0,0,0,8,0,0,8,1,0,8,0,8,8,19,29,48,1
04,Dhaka,0416,Kishoreganj,041601,Katiadi,10,"Mumurdia, UH&FWC",12,7,7,9,13,264,165,109,101,523,0,0,30,257,0,0,257,0,0,19,0,257,259,307,378,509,0
04,Dhaka,0416,Kishoreganj,041601,Katiadi,11,"Shahasram Dhuldia, UH&FWC",20,22,21,21,17,339,213,157,114,900,0,2,7,9,0,0,9,0,0,4,0,59,9,8,16,820,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,1,"Bhariab Bazar, Others",0,0,0,0,0,122,69,51,24,266,0,6,18,0,0,0,0,0,0,0,0,0,14,57,111,108,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,2,"Aganagar, UH&FWC",0,0,0,0,0,238,197,203,194,832,0,0,31,56,0,0,56,45,0,0,0,56,111,150,190,486,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,3,"Gazaria, Others",0,0,0,0,0,73,117,143,173,427,0,0,0,0,0,0,0,0,0,0,0,7,61,79,99,84,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,4,"Kalikaprashad, UH&FWC",0,0,0,0,0,405,197,109,55,766,0,0,21,46,0,0,46,8,0,0,0,46,49,90,78,263,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,5,"Sadekpur, UH&FWC",0,0,0,0,0,209,183,130,94,611,0,0,0,0,0,0,0,0,0,0,3,5,48,67,64,150,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,6,"Shibpur, UH&FWC",0,0,0,0,0,698,552,501,784,2535,0,0,0,237,0,0,237,18,0,0,0,237,151,225,365,978,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,7,"Shimulkandi, Rural Dispensary(RD)",0,0,0,0,0,327,274,197,125,922,0,0,9,26,0,0,26,24,0,0,0,26,57,79,96,244,2
04,Dhaka,0416,Kishoreganj,041602,Bhariab,8,"Pouroshova, Sadar Clinic",0,0,0,0,0,246,160,118,91,614,0,0,3,12,0,0,12,11,0,0,0,12,0,18,82,103,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,9,"Sreenagor, Others",0,0,0,0,0,100,68,33,13,209,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,69,0
04,Dhaka,0416,Kishoreganj,041602,Bhariab,10,"Bhariab, MCH-FP Unit",0,0,0,0,0,135,86,52,21,294,0,0,3,0,0,0,0,0,0,0,0,0,9,51,101,139,0
04,Dhaka,0416,Kishoreganj,041603,Austagram,1,"Austagram, MCH-FP Unit",0,0,0,0,0,165,95,95,70,384,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0
04,Dhaka,0416,Kishoreganj,041603,Austagram,2,"Austagram Sadar, Sadar Clinic",0,0,0,0,0,177,96,87,67,427,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0416,Kishoreganj,041603,Austagram,3,"Bangal Para, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0416,Kishoreganj,041603,Austagram,4,"Daughar, UH&FWC",0,0,0,0,0,172,142,133,96,499,0,0,0,39,0,0,39,0,0,0,0,39,39,39,94,425,29
04,Dhaka,0416,Kishoreganj,041603,Austagram,5,"Kastail, UH&FWC",0,0,0,0,0,79,68,33,11,135,0,0,0,0,0,0,0,0,0,0,0,6,14,10,39,39,0
04,Dhaka,0416,Kishoreganj,041603,Austagram,6,"Adampur, Austagram, MCWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0416,Kishoreganj,041604,Kishoreganj Sadar,1,"Kishoreganj Sadar, Sadar Clinic",0,0,0,0,0,23,26,14,8,71,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0
04,Dhaka,0416,Kishoreganj,041604,Kishoreganj Sadar,2,"Baulai, UH&FWC",0,0,0,0,0,452,188,128,58,419,0,0,2,8,0,0,8,0,0,0,0,8,16,12,77,100,0
04,Dhaka,0416,Kishoreganj,041604,Kishoreganj Sadar,3,"Binnati, UH&FWC",0,0,0,0,0,352,174,146,168,62,0,0,3,47,0,0,47,0,0,0,0,52,9,17,26,59,0
