Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,SI,Facility,Wrapping after Birth within 1 minute,No. of uses 7.1% chlorhexidine digluconate for umbilical cord care,No. of newborn touch skin-care after Gluconate umbilical cord care,No. of newborn breastfeeding (First 24 hours),No. of newborn resitated with bag-mask,1st Visit,2nd Visit,3rd Visit,4th Visit,No. of Reffered Complicated Pregnant Mother in antenatal period,No. of Reffered Complicated Pregnant Mother in Delivery period,No. of Reffered Complicated Pregnant Mother in postnatal period,No. of Reffered patient to Newborn taken by MgSO4,No. of Reffered complication acceptors,No. of ECP Referred,Treatment/Advised,Reffered,Counseling on Adolescence change,Counseling on marriage and adolescent girl received pregnancy,Child No. of adolescent received IFA,Treatment on RTI/STD,Counseling on RTI/STD,Counseling on diversified food,Counseling on prevention of adolescent and violence,Counseling on prevention and cure for mental problems and drug addiction,No. of adolescent girl counseled on Sanitary Pad,Reffered (Adolescent),No. of Treatment on RTI/STI infection,No. of MR(MVA) services,No. of MR Service By Medicine,Total VIA Positive,Total VIA Negative,Total CBE Positive,Total Negative
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,13,"Paikpara, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,14,"Shitalaxma, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,15,"Chashara, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,16,"Narayanganj, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,17,"Khanpur, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,18,"Sitolokhya, Narayanganj, MCWC",300,299,299,299,0,329,125,84,38,29,25,4,4,3,65,43,19,217,203,95,209,137,213,214,217,209,1,168,42,69,1,88,0,89
04,Dhaka,0409,Narayanganj,040903,Narayanganj Sadar,19,"Godnail, Narayanganj, MCWC",49,49,49,49,0,52,41,94,101,54,25,14,0,27,0,57,44,292,281,201,272,244,285,166,196,227,7,143,2,11,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,1,"Araihazar, MCH-FP Unit",2,2,2,2,0,2,2,2,14,2,1,0,0,0,0,10,0,106,101,100,94,68,106,131,121,141,0,15,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,2,"Araihazar clinic, Sadar Clinic",7,7,7,7,0,7,7,34,66,3,1,0,0,0,0,23,2,265,260,155,190,139,205,243,252,242,0,46,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,3,"Bishnandi, Rural Dispensary(RD)",0,0,0,0,0,0,0,7,20,2,0,0,0,0,0,2,0,399,357,94,239,114,335,355,381,391,0,10,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,4,"Brahmandi, Rural Dispensary(RD)",13,13,13,13,0,13,13,19,52,11,5,0,0,0,0,17,5,302,302,113,302,59,302,302,302,302,0,57,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,5,"Duptara, UH&FWC",11,11,11,11,0,12,12,12,12,13,12,4,0,0,0,0,0,577,577,312,567,0,577,577,577,577,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,6,"Fatehpur, UH&FWC",0,0,0,0,0,0,42,64,91,9,0,0,0,0,0,0,0,285,278,86,221,122,263,219,246,281,23,29,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,7,"Haizadi, Rural Dispensary(RD)",5,5,5,5,2,5,27,69,149,22,10,0,0,0,0,3,4,639,642,128,642,561,643,645,649,609,20,127,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,8,"Kala Paharia, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,103,103,26,94,23,94,108,103,103,6,24,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,9,"Khagakanda, Others",24,24,24,24,0,24,24,24,118,0,0,0,0,0,0,0,0,553,553,87,523,33,553,501,553,553,0,45,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,10,"Mahmudpur, UH&FWC",26,26,26,26,0,26,31,202,300,49,0,0,0,0,0,30,13,307,264,70,303,88,280,279,259,289,20,63,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,11,"Sadasardi, UH&FWC",21,21,21,21,2,21,46,245,332,0,1,0,0,0,0,0,0,1571,1571,281,1571,215,1524,1571,1571,1571,1,122,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,12,"Satgram, Rural Dispensary(RD)",30,30,30,30,0,30,27,53,42,3,0,0,0,0,0,0,0,268,268,217,246,22,274,272,421,268,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,13,"Uchitpura, UH&FWC",13,13,13,13,1,16,20,56,119,1,6,0,0,0,0,14,0,355,279,48,327,27,352,190,271,271,0,23,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040904,Araihazar,14,"Dhuptara, Araihazar, MCWC",19,19,19,19,0,19,19,19,20,11,10,0,0,0,0,23,2,355,346,56,82,12,355,133,355,355,0,84,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,1,"Bandar, UH&FWC",7,7,7,7,0,42,21,32,84,8,6,2,0,0,0,24,4,172,141,139,184,51,243,132,149,192,0,33,0,3,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,2,"Dhamgar, UH&FWC",84,84,84,84,0,85,93,111,209,53,30,2,0,2,0,53,6,321,315,102,171,135,314,311,316,201,10,140,34,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,3,"Kalagachhia, UH&FWC",2,2,2,2,0,3,22,97,157,43,3,0,0,0,0,49,17,164,165,131,147,30,126,93,81,210,0,33,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,4,"Madanpur, Rural Dispensary(RD)",8,8,8,8,1,8,29,40,91,10,5,0,0,0,0,38,31,12,0,85,30,37,67,12,0,60,0,74,0,6,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,5,"Muchapur, UH&FWC",16,16,16,13,3,27,91,139,152,64,10,0,0,0,0,38,0,100,117,85,118,16,141,77,99,182,4,89,1,1,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,6,"Bandar Pouro, Others",0,0,0,0,0,6,4,3,1,2,0,0,0,0,0,15,0,22,25,0,15,15,15,10,0,0,0,7,0,1,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,7,"Bandar, Sadar Clinic",0,0,0,0,0,11,20,20,24,3,0,0,0,0,0,35,3,110,117,123,113,31,154,48,40,103,0,22,0,4,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,8,"Sonarkanda, Others",0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,1,3,3,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,9,"Nabigonj, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0409,Narayanganj,040905,Bandar,10,"Kadamrosul, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,1,"Narshingdi Sadar, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,2,"Alokbali, UH&FWC",0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,34,50,10,0,0,16,0,14,33,0,126,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,3,"Amdia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,266,198,210,70,258,222,125,323,0,70,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,4,"Chardighaldi, UH&FWC",0,0,0,0,0,0,0,24,38,0,0,0,0,0,0,3,0,396,396,39,396,91,396,396,375,375,0,10,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,5,"Chinishpur, UH&FWC",208,208,208,208,4,193,137,95,274,0,0,0,0,2,0,40,7,110,173,75,125,49,258,0,0,290,0,166,0,7,1,0,1,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,6,"Hajipur, UH&FWC",27,27,27,27,0,28,6,32,53,0,0,0,0,0,0,3,15,242,223,179,70,88,117,63,109,208,4,94,0,5,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,7,"Kathalia, UH&FWC",30,30,30,30,0,30,30,199,297,23,6,0,0,11,8,58,67,365,343,204,320,128,365,365,365,343,10,58,0,7,0,2,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,8,"Karimpur, Rural Dispensary(RD)",0,0,0,0,0,0,27,305,436,215,2,0,0,0,0,58,4,255,255,181,211,116,218,255,255,255,0,23,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,9,"Mahishasura, UH&FWC",68,68,68,66,0,68,7,28,120,5,0,0,0,0,0,0,0,200,174,122,165,94,179,127,99,138,0,24,0,2,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,10,"Meher Para, UH&FWC",134,134,134,134,0,134,147,564,822,4,0,0,0,0,0,134,2,650,650,404,650,118,588,650,650,599,0,55,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,11,"Nazarpur, UH&FWC",0,0,0,0,0,0,2,23,29,0,0,0,0,0,0,1,0,176,216,70,26,1,221,0,0,249,25,337,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,12,"Paikar Char, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,649,649,177,441,22,649,317,328,649,0,0,0,2,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,13,"Panchdona, Rural Dispensary(RD)",0,0,0,0,0,3,3,11,32,0,0,0,0,0,0,2,0,40,37,29,37,14,44,37,37,45,0,10,2,10,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,14,"Silmandi, UH&FWC",27,27,27,27,0,89,64,109,187,24,5,0,0,0,4,18,2,422,340,87,288,69,562,255,281,413,0,33,13,15,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,15,"Purosava, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,51,96,39,96,104,104,96,0,6,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,16,"Nuralapur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,10,10,10,4,10,3,5,10,0,3,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041001,Narshingdi Sadar,17,"Narshingdi, MCWC",1168,1168,1168,1168,0,1168,517,417,631,7,0,0,0,0,0,0,9,235,235,194,235,235,235,20,0,235,0,223,5,0,0,62,0,62
04,Dhaka,0410,Narshingdi,041002,Raipura,1,"Adiabad, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,6,1,9,3,3,6,0,20,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,2,"Alipura, Sadar Clinic",0,0,0,0,0,0,6,24,86,3,0,0,0,0,2,39,0,163,163,76,163,16,163,163,163,163,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,3,"Amirganj, UH&FWC",63,63,63,63,0,63,52,38,26,0,1,0,0,0,0,0,0,69,65,78,66,51,64,66,62,68,0,0,12,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,4,"Banshgari, UH&FWC",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,171,193,193,193,193,193,193,193,193,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,5,"Chanderkandi, Others",0,0,0,0,0,0,0,4,31,0,0,0,0,0,4,0,0,86,93,53,91,0,93,87,85,75,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,6,"Chanpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,7,"Char Aralia, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,297,130,185,62,246,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,8,"Char Madhua, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,51,54,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,9,"Char Subuddi, UH&FWC",0,0,0,0,0,0,0,3,11,12,0,0,0,0,0,0,0,37,256,253,256,82,238,256,256,256,0,159,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,10,"Daukar Char, UH&FWC",14,14,14,14,0,14,24,43,75,0,0,0,0,0,0,0,0,23,19,46,5,2,18,0,0,68,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,11,"Hairmara, UH&FWC",0,0,0,0,0,0,0,26,65,0,0,0,0,0,0,0,0,88,88,45,88,10,31,0,0,88,0,20,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,12,"Maheshpur, UH&FWC",38,38,36,36,0,38,49,52,59,4,1,0,0,0,0,0,10,120,150,63,4,0,170,0,4,181,0,10,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,13,"Marjal, UH&FWC",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,571,555,450,558,85,632,542,530,681,0,1,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,14,"Mirza Char, Others",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,15,"Mirzanagar, UH&FWC",701,701,632,623,101,701,79,455,160,33,27,0,0,23,0,51,32,176,176,127,118,67,176,176,145,176,0,150,55,36,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,16,"Mirzapur, UH&FWC",0,0,0,0,0,0,37,56,91,0,0,0,0,9,39,5,15,170,130,30,110,15,155,0,15,155,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,17,"Musapur, UH&FWC",0,0,0,0,0,0,27,41,71,3,0,0,0,0,0,0,0,0,0,65,18,10,51,0,0,129,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,18,"Nilakhya, UH&FWC",0,0,0,0,0,0,1,7,14,0,0,0,0,0,0,0,0,24,19,20,22,7,21,23,21,18,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,19,"Palashtali, UH&FWC",0,0,0,0,0,0,0,62,158,0,0,0,0,0,1,0,0,210,210,101,200,24,76,15,0,210,0,38,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,20,"Paratali, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,130,130,130,32,130,130,130,130,0,85,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,21,"Radhanagar, UH&FWC",0,0,0,0,0,2,10,11,9,0,0,0,0,0,0,0,0,65,63,42,19,26,95,23,14,80,0,12,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,22,"Roypura, Rural Dispensary(RD)",0,0,0,0,0,86,4,1,0,0,0,0,0,0,0,5,4,184,184,138,184,0,184,184,184,184,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,23,"Sreenagar, UH&FWC",11,11,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,235,257,179,142,36,312,257,117,229,0,25,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041002,Raipura,24,"Uttar Bakharnagar, UH&FWC",11,11,11,11,0,11,0,0,65,0,0,0,0,0,0,0,0,62,63,49,19,0,42,11,10,81,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,1,"Monohordi, MCH-FP Unit",0,0,0,0,0,0,0,5,58,0,0,0,0,0,0,0,0,69,72,82,72,36,121,26,41,120,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,2,"Akduaria, UH&FWC",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,65,78,83,42,8,75,40,46,72,0,6,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,3,"Bara Chapa, UH&FWC",54,54,54,54,0,54,26,129,132,144,25,4,0,0,0,7,6,401,401,151,401,35,392,401,401,401,0,119,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,4,"Chalak Char, UH&FWC",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,94,118,186,106,65,192,108,80,164,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,5,"Chandanbari, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,80,50,29,20,43,3,4,76,0,16,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,6,"Char Mandalia, UH&FWC",109,109,109,109,0,109,28,47,328,55,69,9,0,2,0,21,13,327,327,148,248,64,327,192,140,330,36,49,13,24,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,7,"Daulatpur, UH&FWC",0,0,0,0,0,0,135,108,102,0,0,0,0,0,0,69,0,0,30,407,0,0,407,0,0,377,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,8,"Gotashia, UH&FWC",0,0,0,0,0,0,76,68,68,0,0,0,0,0,0,29,2,0,20,201,32,20,201,0,20,201,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,9,"Kanchikata, UH&FWC",14,14,14,14,0,14,2,7,179,26,1,5,0,0,0,8,15,164,164,164,137,40,127,99,105,165,32,25,3,12,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,10,"Khidirpur, UH&FWC",25,25,25,25,0,25,17,44,158,14,0,2,0,0,0,2,5,414,242,393,217,19,346,74,71,399,2,10,2,5,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,11,"Lebutala, UH&FWC",15,12,15,14,0,17,19,29,9,1,0,0,0,0,0,0,0,41,41,40,41,15,41,41,36,40,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041003,Monohordi,12,"Shukundi, UH&FWC",61,61,61,61,0,61,67,198,266,0,0,0,0,0,0,25,0,382,275,179,352,87,384,190,210,352,3,30,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,1,"Machimpur, Shibpur, Sadar Clinic",18,18,18,16,4,23,16,21,93,65,23,0,0,1,0,19,11,167,105,71,115,14,167,0,0,162,0,35,5,1,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,2,"Ayubpur, UH&FWC",0,0,0,0,0,0,0,69,105,31,0,0,0,0,0,0,0,836,836,476,836,85,836,836,836,836,0,85,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,3,"Baghaba, UH&FWC",0,0,0,0,0,0,0,36,30,0,0,0,0,0,0,0,0,190,190,65,196,69,190,190,190,190,0,69,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,4,"Chak Radha, UH&FWC",0,0,0,0,0,0,0,8,50,17,1,0,0,0,2,0,0,39,45,64,45,21,48,49,42,50,0,18,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,5,"Dulalpur, UH&FWC",0,0,0,0,0,4,14,13,11,0,0,0,0,0,0,0,0,235,255,255,255,255,255,255,255,245,0,20,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,6,"Josar, UH&FWC",0,0,0,0,0,0,0,15,48,0,0,0,0,0,0,0,0,257,253,129,246,26,258,258,258,258,0,26,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,7,"Joynagar, UH&FWC",103,103,103,103,0,103,99,129,179,44,25,0,0,0,0,8,5,581,581,581,581,52,581,581,581,581,0,51,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,8,"Masimpur, UH&FWC",3,3,3,3,0,3,3,12,96,44,15,0,0,0,0,0,0,163,152,146,154,39,135,171,146,159,0,46,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,9,"Putia, Rural Dispensary(RD)",0,0,0,0,0,0,0,6,173,69,4,0,0,0,0,5,5,186,113,206,197,41,200,90,114,217,0,35,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041004,Shibpur,10,"Sadhar Char, UH&FWC",0,0,0,0,0,0,0,26,24,11,0,0,0,0,0,20,20,399,25,244,399,59,399,25,25,381,0,34,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,1,"Palash, Sadar Clinic",0,0,0,0,0,0,3,33,104,26,0,0,0,0,0,0,0,207,157,199,208,151,194,153,186,241,0,250,18,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,2,"Char Sindur, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,72,104,70,17,141,59,33,124,0,74,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,3,"Danga, UH&FWC",32,32,29,32,4,32,33,69,220,14,9,0,0,0,0,16,16,414,433,286,326,106,877,358,358,421,11,270,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,4,"Gazaria, UH&FWC",0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,273,145,195,131,39,296,112,54,207,0,234,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,5,"Ghorashal, Rural Dispensary(RD)",0,0,0,0,0,0,9,14,42,0,0,0,0,0,0,0,0,82,83,339,81,59,74,44,37,123,0,234,2,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041005,Palash,6,"Jinardi, UH&FWC",0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,511,443,347,370,287,465,355,304,393,0,180,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,1,"Amlaba, UH&FWC",0,0,0,0,0,104,85,77,101,1,0,0,0,0,0,12,3,175,233,340,191,130,461,159,127,224,0,89,1,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,2,"Bajnaba, UH&FWC",13,13,13,13,0,13,3,15,72,4,2,1,1,1,0,6,4,128,89,222,53,3,158,38,63,105,1,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,3,"Belabo, Sadar Clinic",24,24,24,24,2,52,68,78,115,79,0,0,0,0,0,19,15,138,149,66,133,118,161,132,134,141,0,17,26,1,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,4,"Binyabaid, UH&FWC",0,0,0,0,0,0,4,10,45,0,0,0,0,0,0,0,0,69,72,205,30,0,98,30,23,47,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,5,"Narayanpur, UH&FWC",1,1,1,1,0,7,79,88,101,0,0,0,0,0,0,0,0,121,31,195,12,0,132,0,0,0,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,6,"Patuli, UH&FWC",52,52,52,52,3,52,52,54,145,1,15,2,0,0,0,0,0,298,193,37,216,30,266,121,97,213,0,0,0,0,0,0,0,0
04,Dhaka,0410,Narshingdi,041006,Belaboo,7,"Sallabad, UH&FWC",1,1,1,1,0,3,3,10,74,2,0,0,0,0,0,0,0,70,60,40,51,9,55,17,15,40,0,5,2,0,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,1,"Betila Mitara, UH&FWC",16,16,16,13,0,16,15,18,32,0,8,4,0,0,0,0,0,378,368,127,308,184,324,355,350,294,31,7,9,2,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,2,"Bhararia, UH&FWC",19,19,19,17,1,19,8,20,49,3,1,0,0,0,0,0,0,359,479,251,339,210,377,165,281,264,0,77,0,8,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,3,"Dighi, UH&FWC",11,11,11,10,2,11,7,32,39,18,0,0,0,0,0,8,0,1033,819,340,528,352,973,580,540,602,0,380,4,8,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,4,"Garpara, Rural Dispensary(RD)",0,0,0,0,0,0,0,61,91,8,0,0,0,0,0,25,0,485,482,290,485,190,430,490,500,405,20,4,2,1,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,5,"Hatipara, UH&FWC",22,22,22,21,1,22,18,22,41,0,0,0,0,0,14,43,2,537,542,302,283,226,271,203,153,292,1,86,1,10,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,6,"Jagir, UH&FWC",19,19,19,19,3,19,22,46,76,2,3,2,1,2,0,0,0,297,300,300,308,297,299,289,300,242,0,141,2,14,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,7,"Krishnapur, Rural Dispensary(RD)",0,0,0,0,0,1,0,0,65,0,0,0,0,0,0,0,0,10,10,61,60,0,10,0,10,0,0,0,0,0,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,8,"Navagram, UH&FWC",0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,47,43,220,88,81,39,29,36,15,0,11,0,0,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,9,"Putail, UH&FWC",9,9,9,9,0,9,6,53,87,1,1,0,0,0,0,0,0,1159,1259,431,1219,350,1231,1079,1052,573,9,13,0,0,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,10,"Ati Gram, UH&FWC",0,0,0,0,0,4,5,55,101,0,0,0,0,0,0,4,0,743,701,644,681,410,683,618,683,538,65,0,0,0,0,0,0,0
04,Dhaka,0411,Manikganj,041101,Manikganj Sadar,11,"Manikganj, MCWC",513,513,513,513,7,518,137,108,73,0,0,1,1,0,0,21,0,930,930,930,930,930,930,930,930,930,0,113,173,18,37,136,56,157
